,Unnamed: 0,Pmid,Sentences,COMPOUND,PHENOTYPE,Has Match,Cause Match,Effect Match,Verb Match,Ontology ID,Ontology term,CID,compound_name,compound_name_final,lemma_verb
1725,20408,35304324,"  Cyclosporin A (CsA) induced nephrotoxicity i.e., renal fibrosis is a critical clinical problem in renal transplant patients, in which chronic inflammatory response is the major cause.",['Cyclosporin'],"['induced nephrotoxicity i.e.,', 'renal fibrosis', 'inflammatory response']",True,Cyclosporin,renal fibrosis,induced,C0151650,Renal fibrosis,NA,"[(7S,9E,11S,12R,13S,14R,15R,16R,17S,18S,19E,21Z)-2,15,17,27,29-pentahydroxy-11-methoxy-3,7,12,14,16,18,22-heptamethyl-26-[(E)-(4-methylpiperazin-1-yl)iminomethyl]-6,23-dioxo-8,30-dioxa-24-azatetracyclo[23.3.1.14,7.05,28]triaconta-1(29),2,4,9,19,21,25,27-octaen-13-yl] acetate",Cyclosporin,induce
1726,20408,35304324,"  Cyclosporin A (CsA) induced nephrotoxicity i.e., renal fibrosis is a critical clinical problem in renal transplant patients, in which chronic inflammatory response is the major cause.",['Cyclosporin'],"['induced nephrotoxicity i.e.,', 'renal fibrosis', 'inflammatory response']",True,Cyclosporin,inflammatory response,induced,C4022805,Abnormal inflammatory response,NA,"[(7S,9E,11S,12R,13S,14R,15R,16R,17S,18S,19E,21Z)-2,15,17,27,29-pentahydroxy-11-methoxy-3,7,12,14,16,18,22-heptamethyl-26-[(E)-(4-methylpiperazin-1-yl)iminomethyl]-6,23-dioxo-8,30-dioxa-24-azatetracyclo[23.3.1.14,7.05,28]triaconta-1(29),2,4,9,19,21,25,27-octaen-13-yl] acetate",Cyclosporin,induce
1727,20419,35216981,"Ecological risk analysis suggested that DDTs and HCHs  in soils would not lead to an adverse effect on soil ecological environment as well as agricultural production, and OCP residues in sediments also would not pose a threat to the sediment-dwelling organisms.",['HCHs  '],['OCP residues'],True,HCHs,OCP residues,lead,C0028768,Obsessive compulsive disorder,NA,"[(7S,9E,11S,12R,13S,14R,15R,16R,17S,18S,19E,21Z)-2,15,17,27,29-pentahydroxy-11-methoxy-3,7,12,14,16,18,22-heptamethyl-26-[(E)-(4-methylpiperazin-1-yl)iminomethyl]-6,23-dioxo-8,30-dioxa-24-azatetracyclo[23.3.1.14,7.05,28]triaconta-1(29),2,4,9,19,21,25,27-octaen-13-yl] acetate",HCHs,lead
1728,20452,34759603," Results: Three OC pesticides and one organophosphate pesticide were strongly associated with increasing blood sugar levels after adjusting for age, sex, and body mass index - lindane (OR 4.95, 95% CI 1.03-23.73), DDT o, p' (OR 3.50, 95% CI 1.04-11.73), dimethoate (OR 19.31, 95% CI 4.22-88.37), and dichlorvas (OR 6.33, 95% CI 1.28-31.18).","['DDT', 'dimethoate']","['increasing blood sugar levels', 'body mass index - lindane']",True,DDT,increasing blood sugar levels,associated,C0020615,Hypoglycaemia,3036,Clofenotane,Clofenotane,associate
1729,20452,34759603," Results: Three OC pesticides and one organophosphate pesticide were strongly associated with increasing blood sugar levels after adjusting for age, sex, and body mass index - lindane (OR 4.95, 95% CI 1.03-23.73), DDT o, p' (OR 3.50, 95% CI 1.04-11.73), dimethoate (OR 19.31, 95% CI 4.22-88.37), and dichlorvas (OR 6.33, 95% CI 1.28-31.18).","['DDT', 'dimethoate']","['increasing blood sugar levels', 'body mass index - lindane']",True,DDT,body mass index - lindane,associated,C0020615,Hypoglycaemia,3036,Clofenotane,Clofenotane,associate
1730,20452,34759603," Results: Three OC pesticides and one organophosphate pesticide were strongly associated with increasing blood sugar levels after adjusting for age, sex, and body mass index - lindane (OR 4.95, 95% CI 1.03-23.73), DDT o, p' (OR 3.50, 95% CI 1.04-11.73), dimethoate (OR 19.31, 95% CI 4.22-88.37), and dichlorvas (OR 6.33, 95% CI 1.28-31.18).","['DDT', 'dimethoate']","['increasing blood sugar levels', 'body mass index - lindane']",True,dimethoate,increasing blood sugar levels,associated,C0020615,Hypoglycaemia,3082,2-dimethoxyphosphinothioylsulfanyl-N-methylacetamide,2-dimethoxyphosphinothioylsulfanyl-N-methylacetamide,associate
1731,20452,34759603," Results: Three OC pesticides and one organophosphate pesticide were strongly associated with increasing blood sugar levels after adjusting for age, sex, and body mass index - lindane (OR 4.95, 95% CI 1.03-23.73), DDT o, p' (OR 3.50, 95% CI 1.04-11.73), dimethoate (OR 19.31, 95% CI 4.22-88.37), and dichlorvas (OR 6.33, 95% CI 1.28-31.18).","['DDT', 'dimethoate']","['increasing blood sugar levels', 'body mass index - lindane']",True,dimethoate,body mass index - lindane,associated,C0020615,Hypoglycaemia,3082,2-dimethoxyphosphinothioylsulfanyl-N-methylacetamide,2-dimethoxyphosphinothioylsulfanyl-N-methylacetamide,associate
1732,20455,34700204,"Dose-response meta-analysis suggested a non-linear relation between p,p'-DDE and T2D. Exposure to p,p'-DDE was not associated with gestational diabetes (pooled OR = 1.01; 95%CI: 0.94, 1.09); similarly, p,p'-DDT was not associated with T2D (pooled OR = 1.03; 95%CI: 0.79, 1.35).","[""p'-DDE""]","['T2D.', 'gestational diabetes']",True,p'-DDE,gestational diabetes,associated,C0085207,Maternal diabetes,NA,"[(7S,9E,11S,12R,13S,14R,15R,16R,17S,18S,19E,21Z)-2,15,17,27,29-pentahydroxy-11-methoxy-3,7,12,14,16,18,22-heptamethyl-26-[(E)-(4-methylpiperazin-1-yl)iminomethyl]-6,23-dioxo-8,30-dioxa-24-azatetracyclo[23.3.1.14,7.05,28]triaconta-1(29),2,4,9,19,21,25,27-octaen-13-yl] acetate",p'-DDE,associate
1733,20467,35247140,"Concretely, SY elevated the content of Se and increased GPX4 level in DLM-treated quail cerebrum.",['Se'],['increased GPX4 level'],True,Se,increased GPX4 level,elevated,C4477024,Increased NT-proBNP level,6326970,selenium,selenium,elevated
1734,20506,34782935,"As a  result, both P450 induction and constitutive overexpression were associated with  deltamethrin resistance.",['deltamethrin'],['constitutive overexpression'],True,deltamethrin,resistance,associated,C0021655,Insulin resistance,40585,Deltamethrin,Deltamethrin,associate
1735,20512,34668745,"Our findings  revealed significant alterations of Anopheles coluzzii microbiota associated with deltamethrin resistance, highlighting the potential for identification of novel microbial markers for insecticide resistance surveillance.",['deltamethrin'],['resistance'],True,deltamethrin,resistance,associated,C0021655,Insulin resistance,40585,Deltamethrin,Deltamethrin,associate
1736,20514,34668745,"Our results revealed significant alterations of Anopheles coluzzii microbiota associated with deltamethrin resistance, highlighting the potential for identification of novel microbial markers for surveillance and opportunities for designing innovative control techniques to prevent the further evolution and spread of insecticide resistance.",['deltamethrin'],['resistance'],True,deltamethrin,resistance,associated,C0021655,Insulin resistance,40585,Deltamethrin,Deltamethrin,associate
1737,20520,34608487,"In addition, the formulations azadirachtin did not reduce the parasitism and the emergence rate of the F0 generation, the same pesticides added to chlorantraniliprole, azadirachtin A+B (Agroneem 850 EC), and lufenuron did not cause reduction in parasitism and emergence rate of the F1 generation of D. longicaudata.","['azadirachtin', 'chlorantraniliprole', 'azadirachtin', 'lufenuron']","['emergence rate', 'emergence rate']",True,lufenuron,emergence rate,cause,C0021655,Insulin resistance,NA,"[(7S,9E,11S,12R,13S,14R,15R,16R,17S,18S,19E,21Z)-2,15,17,27,29-pentahydroxy-11-methoxy-3,7,12,14,16,18,22-heptamethyl-26-[(E)-(4-methylpiperazin-1-yl)iminomethyl]-6,23-dioxo-8,30-dioxa-24-azatetracyclo[23.3.1.14,7.05,28]triaconta-1(29),2,4,9,19,21,25,27-octaen-13-yl] acetate",lufenuron,cause
1738,20521,34608487,"While pesticides chlorantraniliprole, azadirachtin formulations, bordeaux mixture, lufenuron, lime sulphur, and mancozeb do not cause lethal and sublethal effects for D. longicaudata adults.","['chlorantraniliprole', 'azadirachtin', 'lufenuron', 'lime', 'mancozeb']",['bordeaux'],True,chlorantraniliprole,bordeaux,cause,C0021655,Insulin resistance,NA,"[(7S,9E,11S,12R,13S,14R,15R,16R,17S,18S,19E,21Z)-2,15,17,27,29-pentahydroxy-11-methoxy-3,7,12,14,16,18,22-heptamethyl-26-[(E)-(4-methylpiperazin-1-yl)iminomethyl]-6,23-dioxo-8,30-dioxa-24-azatetracyclo[23.3.1.14,7.05,28]triaconta-1(29),2,4,9,19,21,25,27-octaen-13-yl] acetate",chlorantraniliprole,cause
1739,20521,34608487,"While pesticides chlorantraniliprole, azadirachtin formulations, bordeaux mixture, lufenuron, lime sulphur, and mancozeb do not cause lethal and sublethal effects for D. longicaudata adults.","['chlorantraniliprole', 'azadirachtin', 'lufenuron', 'lime', 'mancozeb']",['bordeaux'],True,azadirachtin,bordeaux,cause,C0021655,Insulin resistance,NA,"[(7S,9E,11S,12R,13S,14R,15R,16R,17S,18S,19E,21Z)-2,15,17,27,29-pentahydroxy-11-methoxy-3,7,12,14,16,18,22-heptamethyl-26-[(E)-(4-methylpiperazin-1-yl)iminomethyl]-6,23-dioxo-8,30-dioxa-24-azatetracyclo[23.3.1.14,7.05,28]triaconta-1(29),2,4,9,19,21,25,27-octaen-13-yl] acetate",azadirachtin,cause
1740,20521,34608487,"While pesticides chlorantraniliprole, azadirachtin formulations, bordeaux mixture, lufenuron, lime sulphur, and mancozeb do not cause lethal and sublethal effects for D. longicaudata adults.","['chlorantraniliprole', 'azadirachtin', 'lufenuron', 'lime', 'mancozeb']",['bordeaux'],True,lufenuron,bordeaux,cause,C0021655,Insulin resistance,NA,"[(7S,9E,11S,12R,13S,14R,15R,16R,17S,18S,19E,21Z)-2,15,17,27,29-pentahydroxy-11-methoxy-3,7,12,14,16,18,22-heptamethyl-26-[(E)-(4-methylpiperazin-1-yl)iminomethyl]-6,23-dioxo-8,30-dioxa-24-azatetracyclo[23.3.1.14,7.05,28]triaconta-1(29),2,4,9,19,21,25,27-octaen-13-yl] acetate",lufenuron,cause
1741,20521,34608487,"While pesticides chlorantraniliprole, azadirachtin formulations, bordeaux mixture, lufenuron, lime sulphur, and mancozeb do not cause lethal and sublethal effects for D. longicaudata adults.","['chlorantraniliprole', 'azadirachtin', 'lufenuron', 'lime', 'mancozeb']",['bordeaux'],True,lime,bordeaux,cause,C0021655,Insulin resistance,NA,"[(7S,9E,11S,12R,13S,14R,15R,16R,17S,18S,19E,21Z)-2,15,17,27,29-pentahydroxy-11-methoxy-3,7,12,14,16,18,22-heptamethyl-26-[(E)-(4-methylpiperazin-1-yl)iminomethyl]-6,23-dioxo-8,30-dioxa-24-azatetracyclo[23.3.1.14,7.05,28]triaconta-1(29),2,4,9,19,21,25,27-octaen-13-yl] acetate",lime,cause
1742,20521,34608487,"While pesticides chlorantraniliprole, azadirachtin formulations, bordeaux mixture, lufenuron, lime sulphur, and mancozeb do not cause lethal and sublethal effects for D. longicaudata adults.","['chlorantraniliprole', 'azadirachtin', 'lufenuron', 'lime', 'mancozeb']",['bordeaux'],True,mancozeb,bordeaux,cause,C0021655,Insulin resistance,NA,"[(7S,9E,11S,12R,13S,14R,15R,16R,17S,18S,19E,21Z)-2,15,17,27,29-pentahydroxy-11-methoxy-3,7,12,14,16,18,22-heptamethyl-26-[(E)-(4-methylpiperazin-1-yl)iminomethyl]-6,23-dioxo-8,30-dioxa-24-azatetracyclo[23.3.1.14,7.05,28]triaconta-1(29),2,4,9,19,21,25,27-octaen-13-yl] acetate",mancozeb,cause
1743,20539,9191431," RESULTS: Intraperitoneal administration of L-ethionine caused liver steatosis, as established by liver triglyceride analysis, leading to a significant decrease in  the liver attenuation, from 69.2 +/- 2.4 to 27.8 +/- 12.0 HU.",['L-ethionine'],['liver steatosis'],True,L-ethionine,liver steatosis,caused,C2711227,Steatosis,25674,L-Ethionine,L-Ethionine,cause
1744,20551,8061431,"Mn-DPDP and Gd-BOPTA/dimeg increased the tumor-fatty liver C/N from -5.4 +/- 1.6 to -11.0 +/- 1.9 and -9.8 +/- 3.4, respectively (P < .001).",['Gd-BOPTA/dimeg'],['tumor-fatty liver C/N'],True,Gd-BOPTA/dimeg,tumor-fatty liver C/N,increased,C2711227,Steatosis,NA,"[(7S,9E,11S,12R,13S,14R,15R,16R,17S,18S,19E,21Z)-2,15,17,27,29-pentahydroxy-11-methoxy-3,7,12,14,16,18,22-heptamethyl-26-[(E)-(4-methylpiperazin-1-yl)iminomethyl]-6,23-dioxo-8,30-dioxa-24-azatetracyclo[23.3.1.14,7.05,28]triaconta-1(29),2,4,9,19,21,25,27-octaen-13-yl] acetate",Gd-BOPTA/dimeg,increase
1745,20576,3444119,"In both female and male mice, a single dose or three injections of DL- or L-ethionine caused increases in liver/body weight ratio, A/G ratio, GOT and GPT levels, and BSP retention.",['L-ethionine'],['increases in liver/body weight ratio'],True,L-ethionine,increases in liver/body weight ratio,caused,C0043094,Weight gain,25674,L-Ethionine,L-Ethionine,cause
1746,20595,3741696,Applying ethionine together with phenylalanine resulted in hyperphenylalaninemia and phenylketonuria.,['ethionine'],"['hyperphenylalaninemia', 'phenylketonuria']",True,ethionine,hyperphenylalaninemia,resulted,C0751435,Hyperphenylalaninemia,25674,L-Ethionine,L-Ethionine,result
1747,20596,3741696,"Ethionine only had a minimal effect  on body weight gain; however, the hyperphenylalaninemic condition induced by application of the high dosage of ethionine and phenylalanine induced severe loss of body weight.","['Ethionine', 'ethionine']","['body weight gain', 'loss of body weight']",True,ethionine,loss of body weight,induced,C1262477,Weight loss,25674,L-Ethionine,L-Ethionine,induce
1748,20598,3526944," Ethanol and L-ethionine induce acute steatosis without necrosis, whereas azaserine, carbon tetrachloride, and D-galactosamine are known to produce steatosis with varying degrees of hepatic necrosis.","['L-ethionine', 'azaserine', 'carbon tetrachloride', 'D-galactosamine']","['acute steatosis', 'necrosis', 'steatosis', 'hepatic necrosis']",True,L-ethionine,acute steatosis,induce,C4025020,Acute hepatic steatosis,25674,L-Ethionine,L-Ethionine,induce
1749,20598,3526944," Ethanol and L-ethionine induce acute steatosis without necrosis, whereas azaserine, carbon tetrachloride, and D-galactosamine are known to produce steatosis with varying degrees of hepatic necrosis.","['L-ethionine', 'azaserine', 'carbon tetrachloride', 'D-galactosamine']","['acute steatosis', 'necrosis', 'steatosis', 'hepatic necrosis']",True,L-ethionine,necrosis,induce,C0151798,Hepatic necrosis,25674,L-Ethionine,L-Ethionine,induce
1750,20598,3526944," Ethanol and L-ethionine induce acute steatosis without necrosis, whereas azaserine, carbon tetrachloride, and D-galactosamine are known to produce steatosis with varying degrees of hepatic necrosis.","['L-ethionine', 'azaserine', 'carbon tetrachloride', 'D-galactosamine']","['acute steatosis', 'necrosis', 'steatosis', 'hepatic necrosis']",True,L-ethionine,steatosis,induce,C2711227,Steatosis,25674,L-Ethionine,L-Ethionine,induce
1751,20598,3526944," Ethanol and L-ethionine induce acute steatosis without necrosis, whereas azaserine, carbon tetrachloride, and D-galactosamine are known to produce steatosis with varying degrees of hepatic necrosis.","['L-ethionine', 'azaserine', 'carbon tetrachloride', 'D-galactosamine']","['acute steatosis', 'necrosis', 'steatosis', 'hepatic necrosis']",True,L-ethionine,hepatic necrosis,induce,C0151798,Hepatic necrosis,25674,L-Ethionine,L-Ethionine,induce
1752,20598,3526944," Ethanol and L-ethionine induce acute steatosis without necrosis, whereas azaserine, carbon tetrachloride, and D-galactosamine are known to produce steatosis with varying degrees of hepatic necrosis.","['L-ethionine', 'azaserine', 'carbon tetrachloride', 'D-galactosamine']","['acute steatosis', 'necrosis', 'steatosis', 'hepatic necrosis']",True,azaserine,acute steatosis,induce,C4025020,Acute hepatic steatosis,NA,"[(7S,9E,11S,12R,13S,14R,15R,16R,17S,18S,19E,21Z)-2,15,17,27,29-pentahydroxy-11-methoxy-3,7,12,14,16,18,22-heptamethyl-26-[(E)-(4-methylpiperazin-1-yl)iminomethyl]-6,23-dioxo-8,30-dioxa-24-azatetracyclo[23.3.1.14,7.05,28]triaconta-1(29),2,4,9,19,21,25,27-octaen-13-yl] acetate",azaserine,induce
1753,20598,3526944," Ethanol and L-ethionine induce acute steatosis without necrosis, whereas azaserine, carbon tetrachloride, and D-galactosamine are known to produce steatosis with varying degrees of hepatic necrosis.","['L-ethionine', 'azaserine', 'carbon tetrachloride', 'D-galactosamine']","['acute steatosis', 'necrosis', 'steatosis', 'hepatic necrosis']",True,azaserine,necrosis,induce,C0151798,Hepatic necrosis,NA,"[(7S,9E,11S,12R,13S,14R,15R,16R,17S,18S,19E,21Z)-2,15,17,27,29-pentahydroxy-11-methoxy-3,7,12,14,16,18,22-heptamethyl-26-[(E)-(4-methylpiperazin-1-yl)iminomethyl]-6,23-dioxo-8,30-dioxa-24-azatetracyclo[23.3.1.14,7.05,28]triaconta-1(29),2,4,9,19,21,25,27-octaen-13-yl] acetate",azaserine,induce
1754,20598,3526944," Ethanol and L-ethionine induce acute steatosis without necrosis, whereas azaserine, carbon tetrachloride, and D-galactosamine are known to produce steatosis with varying degrees of hepatic necrosis.","['L-ethionine', 'azaserine', 'carbon tetrachloride', 'D-galactosamine']","['acute steatosis', 'necrosis', 'steatosis', 'hepatic necrosis']",True,azaserine,steatosis,induce,C2711227,Steatosis,NA,"[(7S,9E,11S,12R,13S,14R,15R,16R,17S,18S,19E,21Z)-2,15,17,27,29-pentahydroxy-11-methoxy-3,7,12,14,16,18,22-heptamethyl-26-[(E)-(4-methylpiperazin-1-yl)iminomethyl]-6,23-dioxo-8,30-dioxa-24-azatetracyclo[23.3.1.14,7.05,28]triaconta-1(29),2,4,9,19,21,25,27-octaen-13-yl] acetate",azaserine,induce
1755,20598,3526944," Ethanol and L-ethionine induce acute steatosis without necrosis, whereas azaserine, carbon tetrachloride, and D-galactosamine are known to produce steatosis with varying degrees of hepatic necrosis.","['L-ethionine', 'azaserine', 'carbon tetrachloride', 'D-galactosamine']","['acute steatosis', 'necrosis', 'steatosis', 'hepatic necrosis']",True,azaserine,hepatic necrosis,induce,C0151798,Hepatic necrosis,NA,"[(7S,9E,11S,12R,13S,14R,15R,16R,17S,18S,19E,21Z)-2,15,17,27,29-pentahydroxy-11-methoxy-3,7,12,14,16,18,22-heptamethyl-26-[(E)-(4-methylpiperazin-1-yl)iminomethyl]-6,23-dioxo-8,30-dioxa-24-azatetracyclo[23.3.1.14,7.05,28]triaconta-1(29),2,4,9,19,21,25,27-octaen-13-yl] acetate",azaserine,induce
