Article.ID,edge,Correlation.KEs..BP.ES.,assay.method..EP.ES.BA.,assay_interp_twolevel,Cor_interp_threelevel,cor_assay,assay_value,cor_value,cor_assay_value,cor_assay_score
14967452,bile acid synthesis changes-cholestasis,POSITIVE CORRELATION, inhibitor/inducer study,direct,neg,neg-direct,2,2,4,-4
14967452,bile acid synthesis changes-cholestasis,POSITIVE CORRELATION,  translational study,indirect,neg,neg-indirect,1,2,3,-3
14967452,bile acid synthesis changes-cholestasis,POSITIVE CORRELATION,transcriptional study,indirect,neg,neg-indirect,1,2,3,-3
14967447,bile acid synthesis changes-cholestasis,POSITIVE CORRELATION,inhibitor/inducer study,direct,neg,neg-direct,2,2,4,-4
14967447,bile acid synthesis changes-cholestasis,POSITIVE CORRELATION,inhibitor/inducer study,direct,neg,neg-direct,2,2,4,-4
14967447,bile acid synthesis changes-cholestasis,POSITIVE CORRELATION,inhibitor/inducer study,direct,neg,neg-direct,2,2,4,-4
14967447,bile acid synthesis changes-cholestasis,POSITIVE CORRELATION,inhibitor/inducer study,direct,neg,neg-direct,2,2,4,-4
14967446,bile acid synthesis changes-intracellular bile acid accumulation,POSITIVE CORRELATION,inhibitor/inducer study,direct,neg,neg-direct,2,2,4,-4
14967446,bile acid synthesis changes-intracellular bile acid accumulation,POSITIVE CORRELATION,inhibitor/inducer study,direct,neg,neg-direct,2,2,4,-4
14967446,bile acid synthesis changes-cholestasis,NEGATIVE CORRELATION,inhibitor/inducer study,direct,neg,neg-direct,2,2,4,-4
14967431,intracellular bile acid accumulation-apoptosis,POSITIVE CORRELATION,inhibitor/inducer study,direct,neg,neg-direct,2,2,4,-4
14967431,transporter changes-apoptosis,NEGATIVE CORRELATION,inhibitor/inducer study,direct,neg,neg-direct,2,2,4,-4
14967431,transporter changes-apoptosis,NEGATIVE CORRELATION,inhibitor/inducer study,direct,neg,neg-direct,2,2,4,-4
14967431,transporter changes-apoptosis,NEGATIVE CORRELATION,inhibitor/inducer study,direct,neg,neg-direct,2,2,4,-4
14967431,transporter changes-apoptosis,NEGATIVE CORRELATION,inhibitor/inducer study,direct,neg,neg-direct,2,2,4,-4
14967431,transporter changes-apoptosis,NEGATIVE CORRELATION,inhibitor/inducer study,direct,neg,neg-direct,2,2,4,-4
14967431,transporter changes-cholestasis,NEGATIVE CORRELATION,inhibitor/inducer study,direct,neg,neg-direct,2,2,4,-4
14967431,transporter changes-cholestasis,NEGATIVE CORRELATION,inhibitor/inducer study,direct,neg,neg-direct,2,2,4,-4
14967431,transporter changes-cholestasis,NEGATIVE CORRELATION,inhibitor/inducer study,direct,neg,neg-direct,2,2,4,-4
14967431,transporter changes-cholestasis,NEGATIVE CORRELATION,inhibitor/inducer study,direct,neg,neg-direct,2,2,4,-4
14967431,transporter changes-cholestasis,NEGATIVE CORRELATION,inhibitor/inducer study,direct,neg,neg-direct,2,2,4,-4
14967431,transporter changes-apoptosis,NEGATIVE CORRELATION,inhibitor/inducer study,direct,neg,neg-direct,2,2,4,-4
14967431,transporter changes-apoptosis,NEGATIVE CORRELATION,inhibitor/inducer study,direct,neg,neg-direct,2,2,4,-4
14967431,transporter changes-apoptosis,NEGATIVE CORRELATION,inhibitor/inducer study,direct,neg,neg-direct,2,2,4,-4
14967431,transporter changes-apoptosis,NEGATIVE CORRELATION,inhibitor/inducer study,direct,neg,neg-direct,2,2,4,-4
14967431,transporter changes-apoptosis,NEGATIVE CORRELATION,inhibitor/inducer study,direct,neg,neg-direct,2,2,4,-4
14967431,transporter changes-cholestasis,NEGATIVE CORRELATION,inhibitor/inducer study,direct,neg,neg-direct,2,2,4,-4
14967431,transporter changes-cholestasis,NEGATIVE CORRELATION,inhibitor/inducer study,direct,neg,neg-direct,2,2,4,-4
14967431,transporter changes-cholestasis,NEGATIVE CORRELATION,inhibitor/inducer study,direct,neg,neg-direct,2,2,4,-4
14967431,transporter changes-cholestasis,NEGATIVE CORRELATION,inhibitor/inducer study,direct,neg,neg-direct,2,2,4,-4
14967431,transporter changes-cholestasis,NEGATIVE CORRELATION,inhibitor/inducer study,direct,neg,neg-direct,2,2,4,-4
14967431,intracellular bile acid accumulation-apoptosis,POSITIVE CORRELATION,inhibitor/inducer study,direct,neg,neg-direct,2,2,4,-4
14967431,intracellular bile acid accumulation-necrosis,POSITIVE CORRELATION,inhibitor/inducer study,direct,neg,neg-direct,2,2,4,-4
14967431,transporter changes-necrosis,NEGATIVE CORRELATION,inhibitor/inducer study,direct,neg,neg-direct,2,2,4,-4
14967431,transporter changes-necrosis,NEGATIVE CORRELATION,inhibitor/inducer study,direct,neg,neg-direct,2,2,4,-4
14967431,transporter changes-necrosis,NEGATIVE CORRELATION,inhibitor/inducer study,direct,neg,neg-direct,2,2,4,-4
14967431,transporter changes-necrosis,NEGATIVE CORRELATION,inhibitor/inducer study,direct,neg,neg-direct,2,2,4,-4
14967431,transporter changes-necrosis,NEGATIVE CORRELATION,inhibitor/inducer study,direct,neg,neg-direct,2,2,4,-4
14967431,intracellular bile acid accumulation-necrosis,POSITIVE CORRELATION,inhibitor/inducer study,direct,neg,neg-direct,2,2,4,-4
14967431,intracellular bile acid accumulation-cholestasis,POSITIVE CORRELATION,inhibitor/inducer study,direct,neg,neg-direct,2,2,4,-4
14967431,intracellular bile acid accumulation-inflammation,POSITIVE CORRELATION,inhibitor/inducer study,direct,neg,neg-direct,2,2,4,-4
14967431,transporter changes-inflammation,NEGATIVE CORRELATION,inhibitor/inducer study,direct,neg,neg-direct,2,2,4,-4
14967431,transporter changes-inflammation,NEGATIVE CORRELATION,inhibitor/inducer study,direct,neg,neg-direct,2,2,4,-4
14967431,transporter changes-inflammation,NEGATIVE CORRELATION,inhibitor/inducer study,direct,neg,neg-direct,2,2,4,-4
14967431,transporter changes-inflammation,NEGATIVE CORRELATION,inhibitor/inducer study,direct,neg,neg-direct,2,2,4,-4
14967431,transporter changes-inflammation,NEGATIVE CORRELATION,inhibitor/inducer study,direct,neg,neg-direct,2,2,4,-4
14967431,intracellular bile acid accumulation-cholestasis,POSITIVE CORRELATION,inhibitor/inducer study,direct,neg,neg-direct,2,2,4,-4
14967431,transporter changes-inflammation,NEGATIVE CORRELATION,inhibitor/inducer study,direct,neg,neg-direct,2,2,4,-4
14967431,transporter changes-inflammation,NEGATIVE CORRELATION,inhibitor/inducer study,direct,neg,neg-direct,2,2,4,-4
14967431,transporter changes-inflammation,NEGATIVE CORRELATION,inhibitor/inducer study,direct,neg,neg-direct,2,2,4,-4
14967431,transporter changes-inflammation,NEGATIVE CORRELATION,inhibitor/inducer study,direct,neg,neg-direct,2,2,4,-4
14967431,transporter changes-inflammation,NEGATIVE CORRELATION,inhibitor/inducer study,direct,neg,neg-direct,2,2,4,-4
14967431,intracellular bile acid accumulation-inflammation,POSITIVE CORRELATION,inhibitor/inducer study,direct,neg,neg-direct,2,2,4,-4
14967431,transporter changes-necrosis,NEGATIVE CORRELATION,inhibitor/inducer study,direct,neg,neg-direct,2,2,4,-4
14967431,transporter changes-necrosis,NEGATIVE CORRELATION,inhibitor/inducer study,direct,neg,neg-direct,2,2,4,-4
14967431,transporter changes-necrosis,NEGATIVE CORRELATION,inhibitor/inducer study,direct,neg,neg-direct,2,2,4,-4
14967431,transporter changes-necrosis,NEGATIVE CORRELATION,inhibitor/inducer study,direct,neg,neg-direct,2,2,4,-4
14967431,transporter changes-necrosis,NEGATIVE CORRELATION,inhibitor/inducer study,direct,neg,neg-direct,2,2,4,-4
14967906,Cytoskeleton integrity disruption-transporter changes,POSITIVE CORRELATION,inhibitor/inducer study,direct,neg,neg-direct,2,2,4,-4
14967906,Cytoskeleton integrity disruption-transporter changes,POSITIVE CORRELATION,inhibitor/inducer study,direct,neg,neg-direct,2,2,4,-4
14967771,nuclear receptor activation-transporter changes,POSITIVE CORRELATION,transcriptional study,indirect,neg,neg-indirect,1,2,3,-3
14967771,nuclear receptor activation-transporter changes,POSITIVE CORRELATION,Functional pathway analysis,indirect,neg,neg-indirect,1,2,3,-3
14967771,nuclear receptor activation-transporter changes,POSITIVE CORRELATION,transcriptional study,indirect,neg,neg-indirect,1,2,3,-3
14967771,nuclear receptor activation-transporter changes,POSITIVE CORRELATION,Functional pathway analysis,indirect,neg,neg-indirect,1,2,3,-3
14967771,nuclear receptor activation-transporter changes,POSITIVE CORRELATION,transcriptional study,indirect,neg,neg-indirect,1,2,3,-3
14967771,nuclear receptor activation-transporter changes,POSITIVE CORRELATION,Functional pathway analysis,indirect,neg,neg-indirect,1,2,3,-3
14967771,nuclear receptor activation-transporter changes,POSITIVE CORRELATION,transcriptional study,indirect,neg,neg-indirect,1,2,3,-3
14967771,nuclear receptor activation-transporter changes,POSITIVE CORRELATION,Functional pathway analysis,indirect,neg,neg-indirect,1,2,3,-3
14967771,nuclear receptor activation-transporter changes,POSITIVE CORRELATION,transcriptional study,indirect,neg,neg-indirect,1,2,3,-3
14967771,nuclear receptor activation-transporter changes,POSITIVE CORRELATION,Functional pathway analysis,indirect,neg,neg-indirect,1,2,3,-3
14967771,nuclear receptor activation-transporter changes,POSITIVE CORRELATION,transcriptional study,indirect,neg,neg-indirect,1,2,3,-3
14967771,nuclear receptor activation-transporter changes,POSITIVE CORRELATION,Functional pathway analysis,indirect,neg,neg-indirect,1,2,3,-3
14967770,ER stress/unfolded protein response-transporter changes,NEGATIVE CORRELATION,inhibitor/inducer study,direct,neg,neg-direct,2,2,4,-4
14967770,ER stress/unfolded protein response-transporter changes,NEGATIVE CORRELATION,inhibitor/inducer study,direct,neg,neg-direct,2,2,4,-4
14967770,ER stress/unfolded protein response-transporter changes,POSITIVE CORRELATION,inhibitor/inducer study,direct,neg,neg-direct,2,2,4,-4
14967770,ER stress/unfolded protein response-transporter changes,NEGATIVE CORRELATION,inhibitor/inducer study,direct,neg,neg-direct,2,2,4,-4
14967770,ER stress/unfolded protein response-transporter changes,NEGATIVE CORRELATION,inhibitor/inducer study,direct,neg,neg-direct,2,2,4,-4
14967652,oxidative stress-transporter changes,NEGATIVE CORRELATION, knockout study,direct,neg,neg-direct,2,2,4,-4
14967652,oxidative stress-transporter changes,NEGATIVE CORRELATION,transcriptional study,indirect,neg,neg-indirect,1,2,3,-3
14967652,oxidative stress-transporter changes,NEGATIVE CORRELATION,  translational study,indirect,neg,neg-indirect,1,2,3,-3
14967652,oxidative stress-transporter changes,NEGATIVE CORRELATION, knockout study,direct,neg,neg-direct,2,2,4,-4
14967652,oxidative stress-transporter changes,NEGATIVE CORRELATION,transcriptional study,indirect,neg,neg-indirect,1,2,3,-3
14967652,oxidative stress-transporter changes,NEGATIVE CORRELATION,  translational study,indirect,neg,neg-indirect,1,2,3,-3
14967474,nuclear receptor activation-transporter changes,POSITIVE CORRELATION,transcriptional study,indirect,neg,neg-indirect,1,2,3,-3
14967471,novel_ hepatocyte nuclear factor_1 alpha (HNF_1a) decreased expression-transporter changes,POSITIVE CORRELATION,transcriptional study,indirect,neg,neg-indirect,1,2,3,-3
14967471,novel_ hepatocyte nuclear factor_1 alpha (HNF_1a) decreased expression-transporter changes,POSITIVE CORRELATION,  translational study,indirect,neg,neg-indirect,1,2,3,-3
14967466,nuclear receptor activation-transporter changes,POSITIVE CORRELATION,transcriptional study,indirect,neg,neg-indirect,1,2,3,-3
14967458,nuclear receptor activation-transporter changes,POSITIVE CORRELATION,transcriptional study,indirect,neg,neg-indirect,1,2,3,-3
14967458,nuclear receptor activation-transporter changes,POSITIVE CORRELATION,transcriptional study,indirect,neg,neg-indirect,1,2,3,-3
14967458,nuclear receptor activation-transporter changes,POSITIVE CORRELATION,transcriptional study,indirect,neg,neg-indirect,1,2,3,-3
14967458,nuclear receptor activation-transporter changes,POSITIVE CORRELATION,transcriptional study,indirect,neg,neg-indirect,1,2,3,-3
14967458,nuclear receptor activation-transporter changes,POSITIVE CORRELATION,transcriptional study,indirect,neg,neg-indirect,1,2,3,-3
14967458,nuclear receptor activation-transporter changes,POSITIVE CORRELATION,transcriptional study,indirect,neg,neg-indirect,1,2,3,-3
14967458,nuclear receptor activation-transporter changes,POSITIVE CORRELATION,transcriptional study,indirect,neg,neg-indirect,1,2,3,-3
14967458,nuclear receptor activation-transporter changes,NEGATIVE CORRELATION,transcriptional study,indirect,neg,neg-indirect,1,2,3,-3
14967444,cholestasis-transporter changes,POSITIVE CORRELATION,  translational study,indirect,neg,neg-indirect,1,2,3,-3
14967444,cholestasis-transporter changes,POSITIVE CORRELATION,Functional pathway analysis,indirect,neg,neg-indirect,1,2,3,-3
14967444,cholestasis-transporter changes,POSITIVE CORRELATION,  translational study,indirect,neg,neg-indirect,1,2,3,-3
14967444,cholestasis-transporter changes,POSITIVE CORRELATION,Functional pathway analysis,indirect,neg,neg-indirect,1,2,3,-3
14967444,cholestasis-transporter changes,POSITIVE CORRELATION,  translational study,indirect,neg,neg-indirect,1,2,3,-3
14967444,cholestasis-transporter changes,POSITIVE CORRELATION,Functional pathway analysis,indirect,neg,neg-indirect,1,2,3,-3
14967444,cholestasis-transporter changes,POSITIVE CORRELATION,  translational study,indirect,neg,neg-indirect,1,2,3,-3
14967444,cholestasis-transporter changes,POSITIVE CORRELATION,Functional pathway analysis,indirect,neg,neg-indirect,1,2,3,-3
14967444,cholestasis-transporter changes,NEGATIVE CORRELATION,  translational study,indirect,neg,neg-indirect,1,2,3,-3
14967444,cholestasis-transporter changes,NEGATIVE CORRELATION,Functional pathway analysis,indirect,neg,neg-indirect,1,2,3,-3
14967444,cholestasis-transporter changes,NEGATIVE CORRELATION,  translational study,indirect,neg,neg-indirect,1,2,3,-3
14967444,cholestasis-transporter changes,NEGATIVE CORRELATION,Functional pathway analysis,indirect,neg,neg-indirect,1,2,3,-3
14967444,cholestasis-transporter changes,NEGATIVE CORRELATION,  translational study,indirect,neg,neg-indirect,1,2,3,-3
14967444,cholestasis-transporter changes,NEGATIVE CORRELATION,Functional pathway analysis,indirect,neg,neg-indirect,1,2,3,-3
14967444,cholestasis-transporter changes,NEGATIVE CORRELATION,  translational study,indirect,neg,neg-indirect,1,2,3,-3
14967444,cholestasis-transporter changes,NEGATIVE CORRELATION,Functional pathway analysis,indirect,neg,neg-indirect,1,2,3,-3
14967959,novel_AhR activiation-nuclear receptor changes,NEGATIVE CORRELATION,transcriptional study,indirect,neg,neg-indirect,1,2,3,-3
14967959,novel_AhR activiation-nuclear receptor changes,NEGATIVE CORRELATION,transcriptional study,indirect,neg,neg-indirect,1,2,3,-3
14967902,mitochondrial impairment-nuclear receptor changes,NEGATIVE CORRELATION, inhibitor/inducer study,direct,neg,neg-direct,2,2,4,-4
14967902,mitochondrial impairment-nuclear receptor changes,NEGATIVE CORRELATION,  translational study,indirect,neg,neg-indirect,1,2,3,-3
14967834,novel_canalicular network formation-nuclear receptor changes,NEGATIVE CORRELATION,transcriptional study,indirect,neg,neg-indirect,1,2,3,-3
14967834,novel_canalicular network formation-nuclear receptor changes,NEGATIVE CORRELATION,  translational study,indirect,neg,neg-indirect,1,2,3,-3
14967771,bile canalicular changes-nuclear receptor changes,NEGATIVE CORRELATION,transcriptional study,indirect,neg,neg-indirect,1,2,3,-3
14967771,bile canalicular changes-nuclear receptor changes,NEGATIVE CORRELATION,transcriptional study,indirect,neg,neg-indirect,1,2,3,-3
14967771,bile canalicular changes-nuclear receptor changes,NEGATIVE CORRELATION,transcriptional study,indirect,neg,neg-indirect,1,2,3,-3
14967771,bile canalicular changes-nuclear receptor changes,NEGATIVE CORRELATION,transcriptional study,indirect,neg,neg-indirect,1,2,3,-3
14967962,intracellular bile acid accumulation-nuclear receptor activation,POSITIVE CORRELATION,transcriptional study,indirect,neg,neg-indirect,1,2,3,-3
14967962,intracellular bile acid accumulation-nuclear receptor activation,POSITIVE CORRELATION,  translational study,indirect,neg,neg-indirect,1,2,3,-3
14967962,intracellular bile acid accumulation-nuclear receptor changes,POSITIVE CORRELATION,transcriptional study,indirect,neg,neg-indirect,1,2,3,-3
14967962,intracellular bile acid accumulation-nuclear receptor changes,POSITIVE CORRELATION,  translational study,indirect,neg,neg-indirect,1,2,3,-3
14967962,intracellular bile acid accumulation-nuclear receptor activation,POSITIVE CORRELATION,transcriptional study,indirect,neg,neg-indirect,1,2,3,-3
14967962,intracellular bile acid accumulation-nuclear receptor activation,POSITIVE CORRELATION,  translational study,indirect,neg,neg-indirect,1,2,3,-3
14967962,intracellular bile acid accumulation-nuclear receptor changes,POSITIVE CORRELATION,transcriptional study,indirect,neg,neg-indirect,1,2,3,-3
14967962,intracellular bile acid accumulation-nuclear receptor changes,POSITIVE CORRELATION,  translational study,indirect,neg,neg-indirect,1,2,3,-3
14967650,intracellular bile acid accumulation-nuclear receptor changes,NEGATIVE CORRELATION, inhibitor/inducer study,direct,neg,neg-direct,2,2,4,-4
14967650,intracellular bile acid accumulation-nuclear receptor changes,NEGATIVE CORRELATION,transcriptional study,indirect,neg,neg-indirect,1,2,3,-3
14967650,intracellular bile acid accumulation-nuclear receptor changes,NEGATIVE CORRELATION, inhibitor/inducer study,direct,neg,neg-direct,2,2,4,-4
14967650,intracellular bile acid accumulation-nuclear receptor changes,NEGATIVE CORRELATION,transcriptional study,indirect,neg,neg-indirect,1,2,3,-3
